NUM@ARIST@SONG@YEAR@DECADE
6.0@@Johnny Angel@1962.0@1960.0
41.0@@Little Woman@1969.0@1960.0
95.0@@Bossa Nova Baby@1963.0@1960.0
98.0@@Where Were You (When the World Stopped Turning)@2002.0@2000.0
66.0@@Underneath your Clothes@2002.0@1960.0
88.0@@Forever@2009.0@2000.0
100.0@@Shackles (Praise You)@2000.0@2000.0
13.0@@These Boots Are Made For Walkin'@1966.0@1960.0
7.0@@I'm Yours@2009.0@2000.0
25.0@@Hot n Cold@2009.0@2000.0
11.0@@Summer In The City@1966.0@1960.0
65.0@@Bring em Out@2005.0@2000.0
28.0@@Sink The Bismark@1960.0@1960.0
76.0@@Life is a Highway@2006.0@2000.0
32.0@@Let It Rock@2009.0@2000.0
74.0@@That's The Way@2000.0@2000.0
24.0@@Can't let you Go@2003.0@2000.0
69.0@@If I could Go!@2002.0@2000.0
31.0@@Rich Girl@2005.0@2000.0
20.0@@Beverly Hills@2005.0@2000.0
76.0@@Cool@2005.0@1960.0
71.0@@Promise@2007.0@2000.0
97.0@@Addicted@2008.0@2000.0
20.0@@I Write Sins not Tragedies@2006.0@1960.0
73.0@@Among My Souvenirs@1960.0@1960.0
27.0@@Spinning Wheel@1969.0@1960.0
82.0@@Bernadette@1967.0@1960.0
80.0@@Her Royal Majesty@1962.0@1960.0
89.0@@Sing for the Moment@2003.0@2000.0
34.0@@Caught Up@2005.0@2000.0
62.0@@Hate That I Love You@2008.0@2000.0
21.0@@Drive@2001.0@1960.0
16.0@@Get Together@1969.0@1960.0
31.0@@Born To Be Wild@1968.0@1960.0
5.0@@I Get Around@1964.0@1960.0
61.0@@Chasing Cars@2007.0@1960.0
11.0@@Be without You@2006.0@2000.0
35.0@@A Beautiful Morning@1968.0@1960.0
61.0@@She Will be Loved@2005.0@2000.0
74.0@@My Baby@2001.0@2000.0
75.0@@Up On The Roof@1963.0@1960.0
2.0@@The Letter@1967.0@1960.0
25.0@@Home@2007.0@2000.0
67.0@@Wonderful World@1965.0@1960.0
20.0@@Wipe Out@1963.0@1960.0
98.0@@Superman@2003.0@2000.0
79.0@@Walk Away (Remember Me)@2007.0@2000.0
2.0@@Umbrella@2007.0@1960.0
8.0@@Can't You Hear My Heartbeat@1965.0@1960.0
46.0@@My Boy Lollipop@1964.0@1960.0
55.0@@It's Getting Better@1969.0@1960.0
50.0@@Candy Girl@1963.0@1960.0
53.0@@Secret Agent Man@1966.0@1960.0
4.0@@Windy@1967.0@1960.0
95.0@@Where Have All The Flowers Gone@1962.0@1960.0
67.0@@One Wish@2006.0@2000.0
97.0@@Mirage@1967.0@1960.0
97.0@@Better Than Me@2007.0@2000.0
57.0@@Georgy Girl@1967.0@1960.0
10.0@@Soldier Boy@1962.0@1960.0
47.0@@Please Help Me, I'm Falling@1960.0@1960.0
3.0@@The End Of The World@1963.0@2000.0
56.0@@Karma@2005.0@2000.0
83.0@@Daughters@2005.0@1960.0
23.0@@Jean@1969.0@1960.0
9.0@@Poor Side Of Town@1966.0@1960.0
44.0@@Make Me Better@2007.0@2000.0
75.0@@Gone@2002.0@2000.0
1.0@@I Want To Hold Your Hand@1964.0@1960.0
8.0@@Candy Shop@2005.0@2000.0
78.0@@Love of my Life (An Ode to Hip Hop)@2003.0@2000.0
73.0@@Luv U Better@2002.0@2000.0
79.0@@Show Stopper@2006.0@2000.0
53.0@@Paparazzi@2009.0@2000.0
81.0@@My World Is Empty Without You@1966.0@1960.0
85.0@@Don't Happen Twice@2001.0@1960.0
21.0@@Oh@2005.0@2000.0
57.0@@Can't Help Falling In Love@1962.0@1960.0
16.0@@Puff (The Magic Dragon)@1963.0@1960.0
24.0@@Bad Moon Rising@1969.0@1960.0
100.0@@Surfin' Safari@1962.0@1960.0
50.0@@More Today Than Yesterday@1969.0@1960.0
57.0@@Walk Right Back@1961.0@1960.0
25.0@@Lean Wit It, Rock Wit It@2006.0@2000.0
5.0@@96 Tears@1966.0@1960.0
56.0@@You're My Everything@1967.0@1960.0
86.0@@Can't Help But Wait@2008.0@2000.0
10.0@@My Girl@1965.0@1960.0
83.0@@You and Me@2006.0@2000.0
28.0@@Whenever, Wherever@2002.0@2000.0
71.0@@Who Says you can't Go Home@2006.0@2000.0
12.0@@The Wanderer@1962.0@1960.0
31.0@@Release Me (And Let Me Love Again)@1967.0@1960.0
78.0@@2 Step@2007.0@2000.0
57.0@@Foolish Little Girl@1963.0@1960.0
68.0@@Like A Boy@2007.0@2000.0
28.0@@Angel Of The Morning@1968.0@1960.0
74.0@@If U Seek Amy@2009.0@2000.0
94.0@@So Fresh, So Clean@2001.0@2000.0
42.0@@Time Won't Let Me@1966.0@1960.0
42.0@@Our Day Will Come@1963.0@1960.0
80.0@@Days go By@2002.0@1960.0
58.0@@Fall For You@2008.0@2000.0
91.0@@Dum Dum@1961.0@1960.0
87.0@@Good Time Baby@1961.0@1960.0
8.0@@Handy Man@1960.0@1960.0
49.0@@Touch Me@1969.0@1960.0
21.0@@I Love You Because@1963.0@1960.0
51.0@@Mercy, Mercy, Mercy@1967.0@1960.0
92.0@@Don't Tell Me@2004.0@2000.0
16.0@@Slow Jamz@2004.0@2000.0
55.0@@A Million To One@1960.0@1960.0
47.0@@My Love Is Your Love@2000.0@1960.0
70.0@@Lolli Lolli (Pop That Body)@2008.0@2000.0
84.0@@I Wanna Be Bad@2001.0@2000.0
9.0@@Crying In The Chapel@1965.0@1960.0
73.0@@Funky Broadway@1967.0@1960.0
57.0@@Forever and for Always@2003.0@2000.0
11.0@@Tipsy@2004.0@2000.0
71.0@@Anyone Who Had A Heart@1964.0@1960.0
89.0@@Black Is Black@1966.0@1960.0
26.0@@What Hurts the Most@2006.0@1960.0
4.0@@Big Girls Don't Cry@2007.0@2000.0
6.0@@I'm Sorry@1960.0@1960.0
92.0@@Baby Scratch My Back@1966.0@1960.0
70.0@@Things I'd Like To Say@1969.0@1960.0
68.0@@Nowhere To Run@1965.0@1960.0
65.0@@I Love The Way You Love@1960.0@1960.0
17.0@@Blowin' In The Wind@1963.0@1960.0
1.0@@Breathe@2000.0@1960.0
24.0@@How To Save A Life@2007.0@2000.0
86.0@@Wanna Get To Know You@2004.0@2000.0
70.0@@Goin' Crazy@2005.0@2000.0
65.0@@For You@1964.0@1960.0
12.0@@Always on Time@2002.0@2000.0
92.0@@Come Over@2003.0@2000.0
73.0@@Truth Is@2005.0@2000.0
39.0@@A Moment Like This@2002.0@2000.0
53.0@@Far Away@2006.0@2000.0
31.0@@Don't Break The Heart That Loves You@1962.0@1960.0
28.0@@Don't Worry@1961.0@1960.0
98.0@@I'm Sprung@2006.0@2000.0
7.0@@I Knew I Loved You@2000.0@1960.0
70.0@@The Fly@1961.0@1960.0
12.0@@Confessions Part II@2004.0@2000.0
61.0@@Thoia Thoing@2003.0@2000.0
90.0@@Have you Forgotten?@2003.0@1960.0
39.0@@Pieces of Me@2004.0@2000.0
82.0@@On The Hotline@2007.0@2000.0
38.0@@Only The Strong Survive@1969.0@2000.0
64.0@@Read your Mind@2004.0@2000.0
16.0@@There You Go@2000.0@2000.0
94.0@@My List@2002.0@2000.0
86.0@@Say Goodbye@2006.0@2000.0
44.0@@Love Lockdown@2009.0@2000.0
75.0@@Swear It Again@2000.0@2000.0
91.0@@I Do Not Hook Up@2009.0@2000.0
10.0@@Tighten Up@1968.0@1960.0
51.0@@Surrender@1961.0@1960.0
85.0@@P.T. 109@1962.0@2000.0
14.0@@Freek-a-Leek@2004.0@2000.0
14.0@@What In The World's Come Over You@1960.0@1960.0
37.0@@(When You Gonna) Give It Up To Me@2006.0@2000.0
29.0@@The Ballad Of Bonnie And Clyde@1968.0@1960.0
95.0@@Already Gone@2009.0@2000.0
38.0@@Someone To Call My Lover@2001.0@2000.0
23.0@@My Life Would Suck Without You@2009.0@1960.0
19.0@@Drift Away@2003.0@2000.0
91.0@@O@2005.0@2000.0
14.0@@She's A Fool@1963.0@1960.0
19.0@@Midnight Confessions@1968.0@1960.0
35.0@@Wishin' And Hopin'@1964.0@1960.0
95.0@@Why You Wanna@2006.0@2000.0
81.0@@Contagious@2001.0@2000.0
19.0@@Follow Me@2001.0@2000.0
46.0@@Can't Believe It@2008.0@2000.0
93.0@@She's Just My Style@1966.0@1960.0
63.0@@Kiddio@1960.0@2000.0
70.0@@She Hates Me@2003.0@1960.0
9.0@@Mrs. Robinson@1968.0@1960.0
24.0@@Get It On Tonite@2000.0@2000.0
7.0@@Let Me Blow Ya Mind@2001.0@2000.0
45.0@@Seventh Son@1965.0@2000.0
77.0@@Hypnotized@2008.0@2000.0
1.0@@Wooly Bully@1965.0@1960.0
52.0@@He'll Have To Stay@1960.0@1960.0
34.0@@Frontin'@2003.0@2000.0
10.0@@Crimson And Clover@1969.0@1960.0
