NUM@ARIST@SONG@YEAR@DECADE
35.0@@Landslide@2003.0@2000.0
84.0@@Today Was A Fairytale@2010.0@2000.0
1.0@@Boom Boom Pow@2009.0@2000.0
76.0@@Secrets@2010.0@2000.0
51.0@@Get It Shawty@2007.0@2000.0
12.0@@Try Again@2000.0@2000.0
18.0@@Just The Way You Are@2010.0@2010.0
86.0@@One More Day@2001.0@2000.0
57.0@@Radioactive@2014.0@2000.0
100.0@@Adore You@2014.0@2000.0
6.0@@Gold Digger@2005.0@2000.0
99.0@@Heaven Sent@2008.0@2000.0
18.0@@Born This Way@2011.0@2000.0
4.0@@This Love@2004.0@2000.0
44.0@@Love Lockdown@2009.0@2000.0
27.0@@Stronger@2007.0@2000.0
28.0@@The Show Goes On@2011.0@2000.0
81.0@@Where I Wanna Be@2000.0@2000.0
18.0@@I'm with You@2003.0@2000.0
91.0@@It's Time@2012.0@2000.0
35.0@@Paper Planes@2008.0@2000.0
47.0@@Jaded@2001.0@2000.0
12.0@@I Like It@2010.0@2000.0
45.0@@Not A Bad Thing@2014.0@2000.0
52.0@@It'S Not My Time@2008.0@2000.0
98.0@@Superman@2003.0@2000.0
70.0@@If Today Was Your Last Day@2009.0@2000.0
6.0@@Before He Cheats@2007.0@2000.0
52.0@@Wanted@2012.0@2000.0
94.0@@Bounce With Me@2000.0@2000.0
38.0@@Let Me Go@2005.0@2000.0
48.0@@You Make Me Feel...@2011.0@2000.0
77.0@@Disturbia@2009.0@2000.0
77.0@@From The Bottom Of My Broken Heart@2000.0@2000.0
56.0@@I Wanna Love You Forever@2000.0@2000.0
74.0@@Your Body@2005.0@2000.0
93.0@@You're Gonna Miss This@2008.0@2000.0
70.0@@Goin' Crazy@2005.0@2000.0
37.0@@Nothin'@2002.0@2000.0
51.0@@A Sky Full Of Stars@2014.0@2000.0
6.0@@Right Round@2009.0@2000.0
92.0@@7 Things@2008.0@2000.0
9.0@@With You@2008.0@2000.0
38.0@@Don't Mess with my Man@2003.0@2000.0
86.0@@Say Goodbye@2006.0@2000.0
40.0@@You@2007.0@2000.0
65.0@@DJ Got Us Fallin' In Love@2011.0@2000.0
4.0@@Big Girls Don't Cry@2007.0@2000.0
96.0@@Are You Gonna Kiss Me Or Not@2011.0@2000.0
57.0@@Speed of Sound@2005.0@2000.0
38.0@@Someone To Call My Lover@2001.0@2000.0
3.0@@Promiscuous@2006.0@2000.0
69.0@@The Time Of My Life@2008.0@2000.0
39.0@@Womanizer@2009.0@2000.0
46.0@@When It's Over@2001.0@2000.0
49.0@@Home@2012.0@2000.0
20.0@@Peaches & Cream@2001.0@2000.0
68.0@@Best of You@2005.0@2000.0
68.0@@Bottoms Up@2014.0@2000.0
92.0@@Turn Off the Light@2002.0@2000.0
81.0@@Contagious@2001.0@2000.0
58.0@@There it Go! (The Whistle Song)@2006.0@2000.0
32.0@@Hot Boyz@2000.0@2000.0
23.0@@Dip It Low@2004.0@2000.0
95.0@@Hands Clean@2002.0@2000.0
9.0@@Again@2001.0@2000.0
60.0@@I Love You@2002.0@2000.0
80.0@@Loverboy@2001.0@2000.0
78.0@@21 Guns@2009.0@2000.0
90.0@@American Soldier@2004.0@2000.0
70.0@@Never Again@2007.0@2000.0
51.0@@This I Promise You@2001.0@2000.0
61.0@@Gotta Get Thru This@2002.0@2000.0
14.0@@Lose Control@2005.0@2000.0
75.0@@Gone@2002.0@2000.0
83.0@@Rain on Me@2003.0@2000.0
9.0@@U Got it Bad@2002.0@2000.0
44.0@@Wrecking Ball@2014.0@2010.0
32.0@@Rock your Body@2003.0@2000.0
64.0@@Heard It All Before@2001.0@2000.0
77.0@@Cheers (Drink To That)@2011.0@2000.0
67.0@@Rainy Dayz@2002.0@2000.0
59.0@@Cool Kids@2014.0@2000.0
91.0@@I Like It@2000.0@2000.0
75.0@@Swear It Again@2000.0@2000.0
1.0@@Irreplaceable@2007.0@2000.0
97.0@@U Already Know@2005.0@2000.0
74.0@@My Baby@2001.0@2000.0
71.0@@Party Up (Up In Here)@2000.0@2000.0
60.0@@Say@2008.0@2000.0
74.0@@Hell Yeah@2003.0@2000.0
22.0@@Lonely No More@2005.0@2000.0
56.0@@Karma@2005.0@2000.0
97.0@@0 To 100 / The Catch Up@2014.0@2000.0
76.0@@Life is a Highway@2006.0@2000.0
16.0@@Beautiful@2003.0@2000.0
39.0@@No More@2000.0@2000.0
63.0@@Pullin' Me Back@2006.0@2000.0
92.0@@Cashin' Out@2012.0@2000.0
78.0@@Love of my Life (An Ode to Hip Hop)@2003.0@2000.0
5.0@@1, 2 Step@2005.0@2000.0
44.0@@Locked Up@2004.0@2000.0
35.0@@She Will be Loved@2004.0@2000.0
80.0@@These Words@2005.0@2000.0
56.0@@Do it to It@2006.0@2000.0
85.0@@All Summer Long@2008.0@2000.0
17.0@@Angel@2001.0@2000.0
98.0@@Gotta Tell You@2000.0@2000.0
61.0@@Never Had A Dream Come True@2001.0@2000.0
79.0@@Drunk On A Plane@2014.0@2000.0
78.0@@Big Girls Don't Cry@2008.0@2000.0
46.0@@Roar@2014.0@2000.0
16.0@@Disturbia@2008.0@2000.0
45.0@@Calling All Angels@2003.0@2000.0
90.0@@Uh Huh@2002.0@2000.0
51.0@@Gotta Be Somebody@2009.0@2000.0
31.0@@Say Aah@2010.0@2000.0
32.0@@Habits (Stay High)@2014.0@2000.0
66.0@@Apologize@2007.0@2000.0
92.0@@24/7@2000.0@2000.0
2.0@@Need You Now@2010.0@2000.0
46.0@@Damn!@2003.0@2000.0
54.0@@What's Left of Me@2006.0@2000.0
29.0@@Butterfly@2001.0@2000.0
94.0@@Happy People@2004.0@2000.0
22.0@@You Sang To Me@2000.0@2000.0
68.0@@It's Over Now@2001.0@2000.0
23.0@@Take Care@2012.0@2000.0
20.0@@The Motto@2012.0@2000.0
27.0@@Till The World Ends@2011.0@2000.0
59.0@@Underneath it All@2003.0@2000.0
43.0@@Just Like a Pill@2002.0@2000.0
45.0@@Thank God I Found You@2000.0@2000.0
31.0@@Best Day Of My Life@2014.0@2000.0
31.0@@How you Gonna Act Like That@2003.0@2000.0
83.0@@Piece Of Me@2008.0@2000.0
54.0@@Stereo Love@2011.0@2000.0
48.0@@Lost Without U@2007.0@2000.0
84.0@@Broadway@2000.0@2000.0
73.0@@On the Way Down@2004.0@2000.0
81.0@@Clocks@2003.0@2000.0
58.0@@I Don't Want to Be@2005.0@2000.0
97.0@@Don't know Why@2003.0@2000.0
91.0@@I Do Not Hook Up@2009.0@2000.0
46.0@@Lips Of An Angel@2007.0@2000.0
19.0@@Follow Me@2001.0@2000.0
41.0@@Milkshake@2004.0@2000.0
52.0@@7 Days@2002.0@2000.0
2.0@@Fallin'@2001.0@2000.0
55.0@@Shadow Of The Day@2008.0@2000.0
8.0@@Candy Shop@2005.0@2000.0
26.0@@Soldier@2005.0@2000.0
46.0@@Can't Believe It@2008.0@2000.0
69.0@@If I could Go!@2002.0@2000.0
11.0@@Higher@2000.0@2000.0
2.0@@Burn@2004.0@2000.0
89.0@@Believe Me@2014.0@2000.0
49.0@@Savin' Me@2006.0@2000.0
68.0@@Fallin' For You@2009.0@2000.0
13.0@@Over My Head (Cable Car)@2006.0@2000.0
43.0@@Jesus Walks@2004.0@2000.0
42.0@@Just A Kiss@2011.0@2000.0
89.0@@Dance With Me@2000.0@2000.0
22.0@@DJ Got Us Fallin' in Love@2010.0@2000.0
74.0@@Back To December@2011.0@2000.0
78.0@@Jesus, take the Wheel@2006.0@2000.0
35.0@@Runaway Love@2007.0@2000.0
11.0@@Disco Inferno@2005.0@2000.0
36.0@@Waking Up In Vegas@2009.0@2010.0
85.0@@Don't Happen Twice@2001.0@2000.0
60.0@@Big Pimpin'@2000.0@2000.0
53.0@@Motivation@2011.0@2000.0
30.0@@Cry me a River@2003.0@2000.0
61.0@@Thoia Thoing@2003.0@2000.0
95.0@@E.I.@2001.0@2000.0
26.0@@It Will Rain@2012.0@2000.0
35.0@@Money Maker@2006.0@2000.0
79.0@@Breaking the Habit@2004.0@2000.0
39.0@@Pieces of Me@2004.0@2000.0
79.0@@Birthday Cake@2012.0@2000.0
54.0@@Crazy For This Girl@2001.0@2000.0
97.0@@Independent Women Part I@2000.0@2000.0
68.0@@Put On@2008.0@2000.0
25.0@@Good Life@2011.0@2000.0
50.0@@If Everyone Cared@2007.0@2000.0
52.0@@Izzo (H.O.V.A.)@2001.0@2000.0
99.0@@Colder Weather@2011.0@2000.0
41.0@@Grind With Me@2005.0@2000.0
73.0@@American Kids@2014.0@2000.0
69.0@@Untouched@2009.0@2000.0
9.0@@Sexyback@2006.0@2000.0
70.0@@She Hates Me@2003.0@2000.0
54.0@@My Happy Ending@2004.0@2000.0
61.0@@Stereo Hearts@2012.0@2010.0
77.0@@Get Back@2005.0@2000.0
70.0@@Pretty Girl Rock@2011.0@2000.0
26.0@@I Try@2000.0@2000.0
35.0@@Absolutely (Story Of A Girl)@2000.0@2000.0
4.0@@Crazy in Love@2003.0@2000.0
80.0@@Womanizer@2008.0@2000.0
27.0@@Breakaway@2005.0@2000.0
84.0@@I Wanna Be Bad@2001.0@2000.0
45.0@@So What@2009.0@2000.0
53.0@@Hey Ma@2002.0@2000.0
